URL,Text Chunk,Flesch Reading Ease,Flesch-Kincaid Grade Level,SMOG Index,Gunning Fog Index,Automated Readability Index,Coleman Liau Index,Dale-Chall Readability Score,Linsear Write Formula,Difficult Words,Total Number of Sentences,Total Number of Words,Sentiment,Sentiment Category
https://as.ugis.berkeley.edu/courses/,"The music of 1971 was uncommonly good and uncommonly inventive, and it was inextricably linked to the ups and downs of a turbulent period in American history. Marvin Gaye tackled drug abuse, environmental destruction, and the Vietnam War onWhat’s Going On, often considered the greatest album of all time, while Sly and the Family Stone incorporated elements of the Black Power movement into their music. Carole King and Joni Mitchell told stories about love, sexuality, and (in)dependence in the modern world onTapestryandBlue, two pinnacles of the singer-songwriter genre. In February, Aretha Franklin recorded one of the most iconic live albums ever in San Francisco (Aretha Live at Fillmore West); in April, Dolly Parton recorded her favorite original song (“Coat of Many Colors.”) Miles Davis continued his quest to expand the boundaries of what jazz could be, while experimentalists Morton Feldman and Pauline Oliveros did the same for classical music. In this course we will become intimately familiar with all of this music and more, as we consider both what the music reveals about the United States in 1971 and why it reverberates so powerfully over a half-century later. Students will have the opportunity to pursue research projects on the music of their choosing, and specialized musical knowledge is not required.",41.03,15.0,15.9,17.71,18.6,13.3,10.84,17.75,57,7,210,0.8934,Positive
https://as.ugis.berkeley.edu/courses/,American Studies C111E – Culture and Society in Classical Hollywood CinemaChristine Palmer / Bryan WagnerTTh 2-3:30 pm101 BarkerClass #236474 units,27.83,13.9,0.0,20.53,21.1,22.04,19.44,17.0,8,1,18,0.0,Neutral
https://as.ugis.berkeley.edu/courses/,Cross-listed with English C136,75.88,3.7,0.0,1.6,12.4,14.5,11.73,1.0,1,1,4,0.0,Neutral
https://as.ugis.berkeley.edu/courses/,"This course will consider a series of fascinating films released during the so-called Golden Age of Hollywood Cinema. Tracking the development and breakdown of the studio system over the middle decades of the twentieth century, we will closely analyze films likeCity Lights(1931),Stagecoach(1938),Double Indemnity(1944),Singin’ in the Rain(1952), andImitation of Life(1959) with an eye to understanding their relationships to the historical and political contexts in which they were produced. Along the way we will be thinking a lot about storytelling, continuity, technology, genre convention, mass production, and the representation of space and time.",23.8,17.5,18.2,20.91,22.9,17.59,12.77,22.166666666666668,32,3,91,0.5423,Positive
https://as.ugis.berkeley.edu/courses/,"History 123 – Civil War and Reconstruction: Society, Culture, and Politics in the Era of the U.S. Civil WarDavid HenkinTTh 2-3:30 pm180 TanClass # 317854 units",50.84,9.2,0.0,11.47,10.9,12.05,16.07,8.0,8,2,24,-0.5994,Negative
https://as.ugis.berkeley.edu/courses/,This course also satisfies the pre-1900 major requirement.,46.44,8.8,0.0,13.2,12.6,15.91,11.93,5.0,2,1,8,0.4215,Positive
https://as.ugis.berkeley.edu/courses/,"The devastating military conflict between the Confederacy and the Union between 1861 and 1865 remains one of the most studied and contested events in the history of the United States. Whereas whole courses are devoted to the war itself, this class zooms out to explore the larger period in which the war was centered. Although we will discuss the causes and consequences of the Civil War and the experience of soldiers and civilians during the four years that it lasted, this is not a military history and does not concern itself it primarily with battlefields, strategies, or outcomes. Instead, it is a broad history of the United States in the 1850s, 1860s, and 1870s, with a special focus on race relations, partisan politics, popular culture, religion, gender, class conflict, and white-Indian relations. Requirements include 2 in-class midterm exams, 2 short document analyses, and an in-class final.",41.84,14.7,15.4,16.34,17.7,12.54,10.92,21.0,43,5,146,-0.8658,Negative
https://as.ugis.berkeley.edu/courses/,PLACE COURSES,77.91,2.9,0.0,0.8,7.8,4.2,11.63,0.0,1,1,2,0.0,Neutral
https://as.ugis.berkeley.edu/courses/,American Studies 102 – Futurespace: The Culture of Technology + DesignAlexander CragheadTTh 11 am-12:30 pm141 GianniniClass #209444 units,12.94,15.4,0.0,18.9,21.9,23.78,18.25,15.0,7,1,16,0.0,Neutral
https://as.ugis.berkeley.edu/courses/,"What is technology, and where does it come from? Relatedly, what does it mean to design the future? Where does such work take place, who does it, and how? In this class, we will look at the intersection of technology, design, and the arts, and attempt to build answers to these and other, similar questions.",74.39,6.3,9.5,8.43,7.1,7.42,7.19,7.125,9,4,55,0.0,Neutral
https://as.ugis.berkeley.edu/courses/,"To tackle this topic, we will explore examples that range from two dimensions to three (and perhaps four), from small consumer objects through to entire cities. Beyond these designed things themselves, we will engage with illustrations, drawings, renderings, and simulations, as well as literature, music, paintings, television, film, and games.",46.1,13.0,0.0,15.6,19.0,15.5,12.14,16.0,19,2,50,0.5423,Positive
https://as.ugis.berkeley.edu/courses/,"Our primary goals are twofold. First, students will develop a working knowledge of various processes of design within American cultures, both historically (reaching back into the 20th century) and in the present moment. Second, students will learn and try out the ability to “read” material objects as a valid source of knowledge, both widening and developing their capacity for analysis and critique.",42.0,12.5,14.6,15.38,14.7,13.52,11.28,14.333333333333334,21,3,62,0.3182,Positive
https://as.ugis.berkeley.edu/courses/,"History 128AC – California, the West, and the World:From Gold and Guano to Google and the New Gilded AgeMark BrilliantTTh 9:30-11 am160 Anthropology and Art PractIce BuildingClass #317874 units",43.06,14.2,0.0,16.91,20.3,15.73,14.05,19.5,7,1,28,0.0,Neutral
https://as.ugis.berkeley.edu/courses/,"This course will survey the history of California and the American West from the mid-19th century to the dawn of the 21st century. Where appropriate, it will situate this state and regional history within the relevant currents of global history, which have profoundly shaped and been shaped by California and the American West. We will pay particular heed to those elements of Californian and western history that are typically associated with the state’s and region’s distinctiveness as a shifting region on the national map, potent and protean symbol in the national (and, often, international) imagination, and catalyst of world historical developments from the Gold Rush and the global guano trade it sparked in the mid-19th century, to the rise of Hollywood in the early 20th century, to the development and deployment of atomic weapons in the mid-20th century, to the emergence of Silicon Valley technological innovation and New Gilded Age income polarization in the late 20th and early 21st centuries. Among the claims to California’s and/or the West’s regional distinctiveness this course will explore are: a cultural history propagated in film and literature in which the region occupies center stage in the drama of America’s development as a democratic society; an ethnoracial history that consists of a complex, multiracial (as opposed to biracial) pattern of race relations; an environmental history shaped by a scarcity of water amidst an abundance of extractive resources; an urban history characterized by the nation’s highest concentration of urbanization and an approach to metropolitan development that shaped that of the rest of the nation; and a political history shaped by an especially pervasive federal government presence in the region’s development along with being a national bellwether for both liberal action and conservative and neoliberal reaction.",-18.84,33.8,27.9,35.98,40.6,15.17,12.47,25.666666666666668,83,4,289,-0.1779,Negative
https://as.ugis.berkeley.edu/courses/,COURSES OF SPECIAL INTEREST,33.58,9.6,0.0,11.6,8.8,11.6,15.68,2.0,3,1,4,0.6908,Positive
https://as.ugis.berkeley.edu/courses/,American Studies 110 – “What is This?!”Andy ShankenW 2-5 pm102 Social Sciences BuildingClass #203654 units,72.83,4.8,0.0,5.66,13.0,15.26,17.52,3.75,4,2,14,0.0,Neutral
https://as.ugis.berkeley.edu/courses/,"The word “thing” comes from proto-Germanic words likethingamthat surprisingly are about assembly, council, and discussion. Things, those inert objects we place on shelves, throw in drawers, and jettison on trash heaps, have their roots in action, communication, and space. There is no “thing” without its corresponding behavior and there is no behavior without its corresponding place. This class looks at the relationship between things, actions, communication, and place, and it does so particularly within the modern American context of production, consumption, and obsolescence.It is primarily a class in writing creative non-fiction (and reading it). Students will be asked to write short weekly essays about stuff: bricks, paper clips, bras, marbles, collectibles, junk; the places we keep them: mantles, boxes, boutiques, attics; and what they say to us and about us. The class is intended as a supportive workshop environment for students to observe closely and write incisively about the things around them.",49.45,11.8,13.5,13.42,16.2,14.16,10.53,11.5,41,7,152,0.4404,Positive
https://as.ugis.berkeley.edu/courses/,American Studies 110 – Readings in Cultural TheoryMichael Mark CohenMW 2-4 pm155 Anthropology and Art Practice BuildingClass #258894 units,27.83,13.9,0.0,18.31,19.0,20.12,16.81,15.5,8,1,18,0.0,Neutral
https://as.ugis.berkeley.edu/courses/,"The field of American Studies takes an interdisciplinary approach to the study of US culture in all its forms. From music to architecture, literature to advertising, American Studies has broken down the distinctions between art and politics, labor and leisure, fine arts and popular culture. Throughout its history, American Studies has pushed the boundaries of academic inquiry by placing questions of race, class, gender and sexuality, power and resistance into the center of our inquiry, pressing what was once the margins of American life into the center of this dynamic and radical field. Yet, as the founder of Cultural Studies Raymond Williams reminds us, culture is one of the most complex words in the English language, encompassing a range of meanings from the anthropological to the biological to the aesthetic. Therefore, in this course we will take up the question of culture and theories of culture within Cultural Studies and American Studies by reading both classical works and new directions in cultural theory. Readings include works by Karl Marx, Walter Benjamin, Antonio Gramsci, Stuart Hall and Sadiya Hartman.",32.87,16.1,15.9,16.82,18.7,13.7,10.43,17.0,47,6,178,0.5423,Positive
https://as.ugis.berkeley.edu/courses/,African American Studies 113AC – Racial CapitalismMichael Mark Cohen / Colleen LyeMW 5-6:30 pm9 LewisClass #273824 units,47.79,10.3,0.0,8.67,18.7,20.41,20.17,10.5,4,1,15,0.0,Neutral
https://as.ugis.berkeley.edu/courses/,Cross-listed with English 166AC,75.88,3.7,0.0,1.6,13.5,15.95,11.73,1.0,1,1,4,0.0,Neutral
https://as.ugis.berkeley.edu/courses/,"This course considers the intertwined histories of capitalism and racism in the United States. Recent years have seen a resurgent interest in the work of revolutionary thinkers—such as Karl Marx, W.E.B. DuBois, Grace Lee Boggs, Angela Davis, and Sylvia Federici— while contemporary radical scholars such as Ruth Wilson Gilmore, Tithi Bhattacharya and Vijay Prashad have come to the fore. Together they, among other thinkers, can be seen to be advancing the study of what Cedric Robinson has called “racial capitalism.”",59.64,9.9,13.0,13.0,14.4,13.34,12.52,13.0,19,4,80,0.5423,Positive
https://as.ugis.berkeley.edu/courses/,"Since Marx first conceptualized the rise of industrial capitalism on the basis of England as its classic case, New World colonization and the US’s empire of cotton have increasingly come to be understood as an integral part of the story of global capital accumulation. Just as the enclosure of the European commons and indigenous dispossession in the New World went hand in hand, so too did the transAtlantic slave trade and the transPacific coolie trade in the Americas, racialized debt peonage in the US South and racially segmented migrant labor markets in the US West. American society’s multiple, diverse racial and ethnic cultures are embedded within a fully global political economy of modern capitalism. Thus, conceptually whereas an earlier generation of radical academics may have asked if liberation is to be found in a working-class revolution or in an uprising of the “wretched of the earth,” the concept of racial capitalism offers an ongoing synthesis by refusing to accept the antinomy of racial versus class formations, setting out instead their dynamic interrelation.",10.91,22.4,21.2,25.34,25.1,13.88,11.83,23.333333333333332,59,4,172,0.7506,Positive
https://as.ugis.berkeley.edu/courses/,"The concept of racial capitalism entails the grounds for its abolition. Therefore alongside the history of the interrelation between Black and Asian American racial formation and white working class formation, the course will also cover examples of a multiracial Left resistance to racial capitalism. As a course in the critical theory of race and class, the course represents a conceptual exploration of the meeting ground between Marxism, the Black Radical Tradition, and the Asian American Movement. As such it also represents a recovery and appreciation of the 1960s period of Afro-Asian solidarity politics that formed the intellectual origins of Ethnic Studies.",28.88,15.5,17.7,18.04,17.6,15.03,10.52,19.0,30,4,101,0.8126,Positive
https://as.ugis.berkeley.edu/courses/,History 139AC – The Multiracial History of Slavery and Servitude in AmericaStephanie Jones- RogersMW 5-6:30 pmA1 Hearst Field AnnexClass #339634 units,42.72,12.3,0.0,14.0,19.2,18.97,16.47,15.5,5,1,20,-0.7003,Negative
https://as.ugis.berkeley.edu/courses/,"This course introduces students to the entwined, overlapping, multiracial histories of involuntary servitude and slavery in British North America/the United States. We will cover topics such as Native American systems of bondage, European enslavement of Indigenous men, women, and children, the often-forcible transport to and compulsory servitude of European migrants, the captivity and enslavement of African-descended people, and the coerced servitude of Asian migrants in the 19th century. The class concludes by considering the development of the post-Civil War penal state and the rise of mass incarceration. Students will leave the class with a more expansive understanding of American systems of captivity from settlement to the present.",27.35,16.1,17.7,17.08,20.1,16.77,10.43,18.5,30,4,107,-0.8625,Negative
https://as.ugis.berkeley.edu/courses/,"American Studies 98/198 – Cal History, Spirit, and Traditions (DeCal)Annette Leber/Scott Young  (Sponsoring Faculty Member: S. Gold McBride)T 5-6 pm247 CoryClass #s 26013/247931 unit",51.34,9.0,0.0,9.82,16.7,17.84,18.62,8.0,6,2,23,0.1779,Positive
https://as.ugis.berkeley.edu/courses/,"To enroll in this course, students are required to attend the first day of class, which will be held onTuesday, January 28. To enroll in the course, please make sure to attend the first day of class.",86.54,5.8,0.0,7.4,8.6,7.31,6.69,8.75,4,2,37,0.5574,Positive
https://as.ugis.berkeley.edu/courses/,"You’ve heard it all before: UC Berkeley is the number one public university in the world, it was the birthplace of the Free Speech Movement, the home of the Campanile (the third-tallest bell and clock tower in the world), and of course, no matter how hard you look on the Periodic Table, you won’t find “Stanfordium,” but Berkelium is in spot 97! Some of us have found ourselves chanting “Roll on you Bears” from the seats of California Memorial Stadium, changing our trajectory to avoid stepping on a seal on Memorial Glade, and rubbing the 4.0 ball right before that big midterm. Since the moment we’ve stepped on campus, we have all in some way been truly inspired by the University of California.",57.13,12.9,12.6,14.92,16.1,9.41,9.14,19.666666666666668,18,4,123,0.8016,Positive
https://as.ugis.berkeley.edu/courses/,"This course will dive into the rich history, remarkable spirit, and spectacular traditions of Cal from its founding in 1868 to the present-day. We will touch on the origins of the Stanford Axe, the Free Speech Movement, and even some current events at the University. Our hope is that this course will allow you to love and appreciate Cal even more. The majority of our lectures will feature an expert on the subject at hand, including professors, alumni, and friends of the University. The course will include a paper, a midterm, and a final project. From “The Play” to the Cal Marching Band, we’ll explore it all in the Cal History, Spirit, and Traditions DeCal!",68.91,8.4,11.2,10.46,10.7,9.34,8.57,9.0,22,6,115,0.9831,Positive
https://as.ugis.berkeley.edu/courses/,PRE-1900 COURSES,77.91,2.9,0.0,0.8,14.9,10.0,27.42,0.0,1,1,2,0.0,Neutral
https://as.ugis.berkeley.edu/courses/,"History 123 – Civil War and Reconstruction: Society, Culture, and Politics in the Era of the U.S. Civil WarDavid HenkinTTh 2-3:30 pm180 TanClass # 317854 units",50.84,9.2,0.0,11.47,10.9,12.05,16.07,8.0,8,2,24,-0.5994,Negative
https://as.ugis.berkeley.edu/courses/,"The devastating military conflict between the Confederacy and the Union between 1861 and 1865 remains one of the most studied and contested events in the history of the United States. Whereas whole courses are devoted to the war itself, this class zooms out to explore the larger period in which the war was centered. Although we will discuss the causes and consequences of the Civil War and the experience of soldiers and civilians during the four years that it lasted, this is not a military history and does not concern itself it primarily with battlefields, strategies, or outcomes. Instead, it is a broad history of the United States in the 1850s, 1860s, and 1870s, with a special focus on race relations, partisan politics, popular culture, religion, gender, class conflict, and white-Indian relations. Requirements include 2 in-class midterm exams, 2 short document analyses, and an in-class final.",41.84,14.7,15.4,16.34,17.7,12.54,10.92,21.0,43,5,146,-0.8658,Negative
