URL,Institution,Department,Website_Type,STEM,Time_to_Scrape,Text Chunk,Flesch Reading Ease,Flesch-Kincaid Grade Level,Difficult Words,Total Number of Sentences,Total Number of Words,VADER Sentiment Score,TextBlob Sentiment Score
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,"Undergraduate Students:Please email us atphuao@uci.eduoremail your assigned academic advisor.Email response time is 5-7 business days.For a quicker response, please see ourUndergraduate Academic Advising Services",23.09,11.5,12,4,24,0.3182,0.0
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,"Graduate and Practicum Advising:Visitappointments.web.uci.edu, select Public Health Student Affairs, then select the appropriate category.",-11.78,16.6,7,2,14,0.0,0.25
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,______________________,121.22,-3.5,0,1,1,0.0,0.0
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,Undergraduate Academic Advising:,-109.24,29.2,3,1,3,0.0,0.0
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,Week 3 – Week 7,118.18,-2.3,0,1,4,0.0,0.0
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,Advanced 30 minute appointments are for long range planning and complicated issues.,50.84,9.2,5,1,12,0.25,-0.04999999999999999
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,For who: Public Health majorsWhere to Book: UCI Appointments systemLength: 30 minutesAvailability: Weeks 3 – 7With Who: Your Assigned Academic Advisor,25.8,14.6,7,1,20,0.0,0.0
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,"For course petitions and excess unit petitions, please see ourUndergraduate Online Forms.",33.92,11.5,4,1,12,0.3182,0.0
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,Weeks 1 – 2&Weeks 8 – 10,117.16,-1.9,0,1,5,0.0,0.0
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,Weeks 3 – 7,119.19,-2.7,0,1,3,0.0,0.0
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,Week 1 – Week 10,118.18,-2.3,0,1,4,0.0,0.0
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,Our live chat service is available for general questions that can be answered quickly by our team. It is not for Personal/Crisis/Mental Health Counseling. Students in need of these services should contact theUCI Counseling Centerdirectly.,51.14,9.0,11,3,35,0.0,0.22992424242424242
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,General Hours:Mon – Fri*: 9-11 a.m.; 1:30 – 3 p.m.Livechat is not available Wednesday mornings.,75.57,3.8,2,3,13,0.0,-0.075
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,*As staff availability permits,33.58,9.6,2,1,4,0.0,0.0
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,Peer Academic Advisors and Academic Advisors in Public Health are available to answer general questions related to the following:,26.81,14.2,5,1,19,0.0,0.0642857142857143
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,Public Health Live Chat is NOT intended to answer questions related to:,59.3,8.0,3,1,12,0.0,0.04545454545454545
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,"UCI Health Sciences Complex856 Health Sciences QuadUniversity of California, IrvineIrvine, CA 92697-3957",42.38,10.3,4,1,12,0.0,0.0
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,Contact Our Offices & Staff,75.88,3.7,2,1,4,0.0,0.0
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,Related sites,35.61,8.8,1,1,2,0.0,0.0
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,Stay Connected,35.61,8.8,1,1,2,0.0,0.0
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,"Get news, stories & events from UCI Public Health.",88.74,2.9,0,1,8,0.0,0.0
https://publichealth.uci.edu/for-current-students/,UC Irvine,School of Population and Public Health,Advising,Y,4:50,Follow us on social,75.88,3.7,1,1,4,0.0,0.03333333333333333
https://publichealth.uci.edu/degrees-programs/undergraduate-programs/guide-to-undergraduate-practicum/,UC Irvine,School of Population and Public Health,Undergraduate Research,Y,4:50,Guide to Undergraduate Practicum,33.58,9.6,1,1,4,0.0,0.0
https://publichealth.uci.edu/degrees-programs/undergraduate-programs/guide-to-undergraduate-practicum/,UC Irvine,School of Population and Public Health,Undergraduate Research,Y,4:50,Spring 2025 Enrollment:,59.97,5.6,1,1,3,0.0,0.0
https://publichealth.uci.edu/degrees-programs/undergraduate-programs/guide-to-undergraduate-practicum/,UC Irvine,School of Population and Public Health,Undergraduate Research,Y,4:50,"We are not accepting late submissions for Spring 2025 Practicum. We are currently at capacity for the course and the waitlist. The deadline for the Site Registration form forSummer 2025 (10-week session)has been extended to Friday, April 18th.",58.58,8.2,10,3,38,-0.2924,-0.15
https://publichealth.uci.edu/degrees-programs/undergraduate-programs/guide-to-undergraduate-practicum/,UC Irvine,School of Population and Public Health,Undergraduate Research,Y,4:50,"Authorization Codes to enroll into PubHlth 195W will be sent out onFriday, March 14to all students who meet the course prerequisites. We are currently working through verifying prerequisites for students who submitted their Site Registration form by the February 14th Spring deadline.",41.7,12.7,12,2,42,0.0,0.0
